,Pavg,Pdet,Front_Pavg,Front_Pdet,Mismatch_rel,Front_Mismatch_rel,MAD/G_Total,Front_MAD/G_Total,MAD/G_Total**2,Front_MAD/G_Total**2,poat,gfront,grear,bifi_ratio,stdev,POAT_Irradiance_cell_0,POAT_Irradiance_cell_1,POAT_Irradiance_cell_2,POAT_Irradiance_cell_3,POAT_Irradiance_cell_4,POAT_Irradiance_cell_5,POAT_Irradiance_cell_6,POAT_Irradiance_cell_7,POAT_Irradiance_cell_8,POAT_Irradiance_cell_9,POAT_Irradiance_cell_10,POAT_Irradiance_cell_11,FrontIrradiance_cell_0,FrontIrradiance_cell_1,FrontIrradiance_cell_2,FrontIrradiance_cell_3,FrontIrradiance_cell_4,FrontIrradiance_cell_5,FrontIrradiance_cell_6,FrontIrradiance_cell_7,FrontIrradiance_cell_8,FrontIrradiance_cell_9,FrontIrradiance_cell_10,FrontIrradiance_cell_11,BackIrradiance_cell_0,BackIrradiance_cell_1,BackIrradiance_cell_2,BackIrradiance_cell_3,BackIrradiance_cell_4,BackIrradiance_cell_5,BackIrradiance_cell_6,BackIrradiance_cell_7,BackIrradiance_cell_8,BackIrradiance_cell_9,BackIrradiance_cell_10,BackIrradiance_cell_11
irr_Sudafrica_Horizontal_1.csv,0.01120644576796307,0.011206445197658595,0.0,0.0,5.089075415298794e-06,,5885528.3170165215,5937984.087584734,34639443570403.33,35259655024409.51,1.2506271830555555,0.9877348791666668,0.26289230388888885,0.26615674857071575,0.018467576817105782,1.2532540608333331,1.2172547333333332,1.2666778933333334,1.2741367866666664,1.2476823166666666,1.2126013066666665,1.2619901466666668,1.2735651533333334,1.2500592658333334,1.2155196766666667,1.2634022166666665,1.2713826400000001,0.9877358875,0.98773575,0.98773605,0.9877350999999999,0.9877346499999999,0.98773495,0.98773525,0.9877343000000001,0.9877338125,0.98773405,0.98773435,0.9877344,0.2655181733333333,0.2295189833333333,0.27894184333333333,0.28640168666666665,0.25994766666666663,0.22486635666666663,0.2742548966666667,0.28583085333333336,0.26232545333333335,0.22778562666666669,0.27566786666666665,0.28364824
irr_Sudafrica_Horizontal_10.csv,186.83259061807615,185.03256646359114,147.3690371834824,147.3690351795208,0.9634422712494626,1.3598253900681812e-06,9429.793247283786,9442.389922716198,88921000.68651888,89158727.45261241,780.5687258333334,621.1514291666666,159.41729666666666,0.2566480397228419,0.035700233927146954,810.1837516666666,757.8446608333334,751.8496658333332,809.4390291666666,813.2854591666667,760.9568075,760.0517725,812.768675,814.150875,762.6826508333334,757.2577558333334,756.3536066666667,621.1423749999999,621.1357875,621.1285124999999,621.1483625,621.1573625,621.1500875,621.1428125,621.162725,621.171725,621.1643875,621.1571125,621.1559,189.04137666666665,136.70887333333337,130.72115333333332,188.29066666666665,192.12809666666666,139.80671999999998,138.90896,191.60595,192.97915000000003,141.51826333333335,136.10064333333335,135.19770666666668
irr_Sudafrica_Horizontal_11.csv,126.95679548170025,125.6430448599311,100.07157773817544,100.07158278531578,1.0348013407116383,-5.043530308057598e-06,13662.821343290083,13637.956541302376,186672687.05866304,185993858.62245226,538.7321926388889,430.0610562500001,108.6711363888889,0.2526876935486038,0.03607122982087883,562.3562783333334,526.1998208333333,526.0192258333334,559.7731641666667,559.9171491666666,525.4785875,520.1115925000001,557.4922475000001,562.1553925000001,529.7975475,518.6699525,516.8153533333333,430.04827500000005,430.0456875,430.04141250000004,430.05663749999997,430.0640625,430.05978749999997,430.0555125000001,430.07073750000006,430.0781625,430.07388749999996,430.0696125,430.0689,132.30800333333332,96.15413333333333,95.97781333333334,129.71652666666665,129.85308666666666,95.4188,90.05608000000001,127.42151000000001,132.07723000000001,99.72366,88.60034,86.74645333333333
irr_Sudafrica_Horizontal_12.csv,59.88827979596274,59.47438409169408,46.234678335050276,46.23467337933987,0.69111302859055,1.071860039303374e-05,27614.10219453504,27889.056238265177,762538640.0102249,777799457.8611178,266.55227274999993,210.30306458333337,56.249208166666676,0.2674673727561289,0.028084096859185715,272.30857933333334,257.45993599999997,259.81901600000003,273.5832085,272.726788,258.31678883333336,260.64707383333337,273.6568863333333,277.8765588333333,270.748458,261.511718,259.97226133333334,210.288925,210.288975,210.287025,210.2980125,210.303825,210.3018875,210.3000125,210.31095,210.3167625,210.314875,210.312925,210.3126,62.019654333333335,47.170961000000005,49.531991000000005,63.285196,62.422962999999996,48.01490133333334,50.34706133333333,63.345936333333334,67.55979633333334,60.433583,51.198792999999995,49.65966133333333
irr_Sudafrica_Horizontal_13.csv,6.2208567339388905,6.199757343252427,4.5317506005853145,4.531750798620283,0.33917178274420223,-4.369944122117886e-06,189619.14295934542,191279.7138199299,35955419376.63668,36587928919.03428,38.81781968333333,30.662707916666662,8.155111766666668,0.26596189054241914,0.01829599813816872,38.82105693333333,37.7782894,39.3294882,39.56878716666667,38.74563766666667,37.645226,39.158846,39.49230516666667,38.78835166666667,37.77666466666667,39.23321266666667,39.47597066666667,30.66211,30.66216,30.66216,30.6624725,30.66266,30.66266,30.66266,30.662972500000002,30.66316,30.66316,30.66316,30.66316,8.158946933333334,7.116129400000001,8.667328200000002,8.906314666666667,8.082977666666666,6.982566,8.496186000000002,8.829332666666668,8.125191666666668,7.1135046666666675,8.570052666666665,8.812810666666666
irr_Sudafrica_Horizontal_2.csv,15.280808872913306,15.202281527094021,10.916098068086383,10.91609901559259,0.5138952163617603,-8.679898272134778e-06,92518.56502648482,97476.54870901287,8559684874.5599,9501677548.22056,79.55810488194444,60.16989802083333,19.38820686111111,0.3222243596689844,0.023929523635571253,80.05978466666667,77.04400975,80.87370025,81.74702241666667,79.58933916666666,76.42588341666666,80.43222391666667,81.50563608333334,79.49212758333334,76.37657616666667,80.25248516666667,80.89847,60.17641,60.17511375,60.17483625,60.172258750000005,60.1705975,60.170313750000005,60.17003625,60.16745875,60.16580125,60.1655225,60.1652375,60.16519,19.88337466666667,16.868896000000003,20.698864,21.574763666666666,19.418741666666666,16.255569666666666,20.26218766666667,21.338177333333334,19.326326333333334,16.21105366666667,20.087247666666666,20.73328
irr_Sudafrica_Horizontal_3.csv,76.20515119599523,75.57348416885333,58.05996587971673,58.05996719310023,0.8289033185135821,-2.262115529561015e-06,22089.92468596574,22642.379082436266,487964772.6316386,512677330.51274735,333.21081011111113,259.0343520833333,74.17645802777778,0.2863576102211905,0.029322230963790014,347.458661,335.324175,338.14324899999997,345.85715633333336,339.2615298333334,321.9931543333334,327.80353633333334,340.52543333333335,336.8039048333334,319.3988166666667,322.70457266666665,323.25553199999996,259.0591,259.052575,259.049425,259.04365,259.0389625,259.03587500000003,259.03272499999997,259.02695,259.0222625,259.019175,259.01602499999996,259.0155,88.399561,76.27160000000002,79.09382399999998,86.81350633333332,80.22256733333333,62.95727933333334,68.77081133333334,81.49848333333335,77.78164233333335,60.37964166666667,63.688547666666665,64.240032
irr_Sudafrica_Horizontal_4.csv,141.64295082208068,140.4532302255048,110.85790788010641,110.85788984164431,0.8399433855838794,1.6271696310354855e-05,12308.494135113191,12382.696903565711,151499027.87411582,153331182.60557586,598.0099286805556,473.65723645833344,124.35269222222223,0.2625373005003403,0.032671170359627376,622.8043441666666,585.8381425,580.3513575,619.209685,620.1792150000001,581.8979991666668,581.1521541666667,619.1781216666667,618.9275716666667,580.7035516666667,582.7665816666668,583.11042,473.6853375,473.6759125,473.6699875,473.668125,473.66467500000005,473.65881250000007,473.6528875,473.651025,473.6475750000001,473.64172500000006,473.63587500000006,473.6349,149.11900666666665,112.16223000000002,106.68137000000002,145.54156,146.51454,108.23918666666667,107.49926666666667,145.52709666666667,145.27999666666668,107.06182666666668,109.13070666666665,109.47551999999999
irr_Sudafrica_Horizontal_5.csv,197.82154079173782,195.7652390038003,155.90766880346027,155.9076652314183,1.0394731431711648,2.291126548925604e-06,8921.293498178988,8946.136778483768,79589477.68065068,80033363.25933993,825.05992,655.6074583333333,169.4524616666667,0.2584663421881196,0.03648059401409602,862.7681358333334,808.0642275,804.7769525000001,859.0107441666667,859.0316816666667,804.4135216666666,805.1852116666668,856.7508433333334,855.7324283333334,801.1724991666665,792.6191741666668,791.19362,655.6350125,655.6237375,655.6149625,655.6189375,655.617775,655.608925,655.6000750000001,655.6041,655.602975,655.5941124999999,655.5851875000001,655.5837,207.13312333333334,152.44049,149.16199,203.39180666666667,203.41390666666666,148.80459666666667,149.58513666666667,201.14674333333335,200.12945333333334,145.57838666666663,137.0339866666667,135.60992000000002
irr_Sudafrica_Horizontal_6.csv,236.66845152869178,233.9895491569816,187.8771663047862,187.87715299771182,1.131922043012736,7.082858772378131e-06,7489.146742882295,7473.56115370917,56087318.936424494,55854116.31823074,982.835822638889,784.7870479166668,198.04877472222225,0.2523598920853396,0.038489327792035205,1031.7133833333332,961.8326166666666,961.2975166666666,1025.3309749999999,1025.4045575,959.6331358333332,949.0046308333333,1018.3939383333334,1023.2049908333333,957.4393158333332,941.6990908333333,939.07572,784.8097499999999,784.79725,784.78675,784.796625,784.7983874999999,784.7879624999999,784.7775375,784.7874250000001,784.7891875,784.7787625,784.7683375,784.7666,246.90363333333335,177.03536666666668,176.51076666666668,240.53435000000002,240.60617000000002,174.84517333333332,164.2270933333333,233.60651333333334,238.41580333333332,172.66055333333333,156.93075333333334,154.30912
irr_Sudafrica_Horizontal_7.csv,255.38196825140392,252.49580147549185,203.51089020811358,203.51090145703822,1.130137258974699,-5.527431284235718e-06,6949.847123777387,6915.207934666478,48300375.04387683,47820100.77967421,1059.1026779166668,848.1529479166667,210.94973000000002,0.24871661475463785,0.03887035490366397,1110.8618175000001,1037.956765,1028.388875,1101.9145391666666,1105.3168691666665,1033.0328516666666,1016.0273216666667,1098.8196333333335,1107.8704958333333,1034.6447541666669,1018.5410791666666,1015.8571333333333,848.1705875,848.1563249999999,848.143875,848.1606125,848.1657124999999,848.153325,848.140875,848.15755,848.1626125,848.1502375000001,848.1378625,848.1358,262.69123,189.80043999999998,180.245,253.7539266666667,257.1511566666667,184.87952666666666,167.8864466666667,250.66208333333338,259.70788333333337,186.49451666666667,170.40321666666665,167.72133333333332
irr_Sudafrica_Horizontal_8.csv,252.41532748242528,249.6591297094389,201.04479226623207,201.0447982486189,1.091929638535234,-2.9756487407439636e-06,7030.1828631837,6997.817464380589,49423471.089801766,48969449.26478997,1047.0000344444443,838.1404666666667,208.8595677777778,0.24919399084550162,0.038349687320281524,1094.26763,1022.3278766666667,1007.2418566666666,1085.2072991666666,1091.9605891666668,1020.1532225000001,1004.6547975,1089.3209141666666,1098.6689141666666,1025.0746100000001,1013.5239100000001,1011.5987933333333,838.1482,838.1352,838.1232,838.1442625,838.1520625,838.1400125000001,838.1280875,838.1490375,838.1568374999999,838.1449,838.1329000000001,838.1309,256.11943,184.19267666666667,169.11865666666668,247.0630366666667,253.8085266666667,182.01321000000002,166.52671,251.17187666666666,260.5120766666667,186.92971000000006,175.39101,173.46789333333334
irr_Sudafrica_Horizontal_9.csv,230.46849272819426,228.16158801713294,182.61769425769108,182.6176808693665,1.0009631614947097,7.331340285077204e-06,7686.90799608853,7681.350985480902,59088554.540329784,59003152.96214842,957.5503835416666,763.557609375,193.99277416666666,0.25406435845156056,0.035898664814941146,995.0255049999998,931.9083133333331,916.7161133333332,988.9036800000001,996.2802425000002,932.3354466666667,923.2186466666668,996.8515091666668,1002.2248991666665,935.9691941666666,935.6150391666665,935.5560133333331,763.5560249999999,763.5445499999998,763.5334499999999,763.5576000000001,763.5676125000001,763.55645,763.5453500000001,763.5695625000001,763.5796124999999,763.5684375,763.5572624999999,763.5553999999998,231.46948000000003,168.36376333333334,153.18266333333332,225.34608000000003,232.71263000000005,168.77899666666667,159.6732966666667,233.28194666666667,238.64528666666666,172.40075666666667,172.05777666666665,172.00061333333332
